210,0,0,-0.0087623,0,0,0,0,0,0,0,0
215,0,0,-0.0087829,0,0,0,0,0,0,0,0
220,0,0,-0.0087868,0,0,0,0,0,0,0,0
225,0,0,-0.0088066,0,0,0,0,0,0,0,0
230,0,0,-0.0088283,0,0,0,0,0,0,0,0
235,0,0,-0.0088639,0,0,0,0,0,0,0,0
240,0,0,-0.0088952,0,0,0,0,0,0,0,0
245,0,0,-0.0089332,0,0,0,0,0,0,0,0
250,0,0,-0.0089741,0,0,0,0,0,0,0,0
255,0,0,-0.0089894,0,0,0,0,0,0,0,0
260,0,0,-0.0089851,0,0,0,0,0,0,0,0
265,0,0,-0.0089683,0,0,0,0,0,0,0,0
270,0,0,-0.0089501,0,0,0,0,0,0,0,0
275,0,0,-0.0089067,0,0,0,0,0,0,0,0
280,0,0,-0.0088494,0,0,0,0,0,0,0,0
285,0,0,-0.0087819,0,0,0,0,0,0,0,0
290,0,0,-0.0087267,0,0,0,0,0,0,0,0
295,0,0,-0.0086609,0,0,0,0,0,0,0,0
300,0,0,-0.0085908,0,0,0,0,0,0,0,0
305,0,0,-0.0085442,0,0,0,0,0,0,0,0
310,0,0,-0.0085169,0,0,0,0,0,0,0,0
315,0,0,-0.0085194,0,0,0,0,0,0,0,0
320,0,0,-0.0085309,0,0,0,0,0,0,0,0
325,0,0,-0.0085762,0,0,0,0,0,0,0,0
330,0,0,-0.00864,0,0,0,0,0,0,0,0
335,0,0,-0.0086845,0,0,0,0,0,0,0,0
340,0,0,-0.0087218,0,0,0,0,0,0,0,0
345,0,0,-0.008775,0,0,0,0,0,0,0,0
350,0,0,-0.0088142,0,0,0,0,0,0,0,0
355,0,0,-0.0088527,0,0,0,0,0,0,0,0
360,0,0,-0.0088791,0,0,0,0,0,0,0,0
365,0,0,-0.0089303,0,0,0,0,0,0,0,0
370,0,0,-0.0089997,0,0,0,0,0,0,0,0
375,0,0,-0.0090427,0,0,0,0,0,0,0,0
380,0,0,-0.0090392,0,0,0,0,0,0,0,0
385,0,0,-0.0090291,0,0,0,0,0,0,0,0
390,0,0,-0.0090637,0,0,0,0,0,0,0,0
395,0,0,-0.0090627,0,0,0,0,0,0,0,0
400,0,0,-0.0090314,0,0,0,0,0,0,0,0
405,0,0,-0.0089816,0,0,0,0,0,0,0,0
410,0,0,-0.0089673,0,0,0,0,0,0,0,0
415,0,0,-0.0089593,0,0,0,0,0,0,0,0
420,0,0,-0.0089095,0,0,0,0,0,0,0,0
425,0,0,-0.0088389,0,0,0,0,0,0,0,0
430,0,0,-0.0088027,0,0,0,0,0,0,0,0
435,0,0,-0.0087538,0,0,0,0,0,0,0,0
440,0,0,-0.0086809,0,0,0,0,0,0,0,0
445,0,0,-0.008646,0,0,0,0,0,0,0,0
450,0,0,-0.0086273,0,0,0,0,0,0,0,0
455,0,0,-0.0086233,0,0,0,0,0,0,0,0
460,0,0,-0.0086276,0,0,0,0,0,0,0,0
465,0,0,-0.0086701,0,0,0,0,0,0,0,0
470,0,0,-0.0087477,0,0,0,0,0,0,0,0
475,0,0,-0.0088314,0,0,0,0,0,0,0,0
480,0,0,-0.0088961,0,0,0,0,0,0,0,0
485,0,0,-0.0089717,0,0,0,0,0,0,0,0
490,0,0,-0.0090312,0,0,0,0,0,0,0,0
495,0,0,-0.0090618,0,0,0,0,0,0,0,0
500,0,0,-0.0090073,0,0,0,0,0,0,0,0
505,0,0,-0.0089487,0,0,0,0,0,0,0,0
510,0,0,-0.0089219,0,0,0,0,0,0,0,0
515,0,0,-0.0088749,0,0,0,0,0,0,0,0
520,0,0,-0.0088362,0,0,0,0,0,0,0,0
525,0,0,-0.0088277,0,0,0,0,0,0,0,0
530,0,0,-0.0088478,0,0,0,0,0,0,0,0
535,0,0,-0.008861,0,0,0,0,0,0,0,0
540,0,0,-0.0088382,0,0,0,0,0,0,0,0
546,0,0,-0.0088168,0,0,0,0,0,0,0,0
551,0,0,-0.0088077,0,0,0,0,0,0,0,0
556,0,0,-0.008789,0,0,0,0,0,0,0,0
561,0,0,-0.0087776,0,0,0,0,0,0,0,0
566,0,0,-0.0087888,0,0,0,0,0,0,0,0
571,0,0,-0.008825,0,0,0,0,0,0,0,0
576,0,0,-0.0088623,0,0,0,0,0,0,0,0
581,0,0,-0.0088637,0,0,0,0,0,0,0,0
586,0,0,-0.0088516,0,0,0,0,0,0,0,0
591,0,0,-0.008822,0,0,0,0,0,0,0,0
596,0,0,-0.0087654,0,0,0,0,0,0,0,0
601,0,0,-0.0086772,0,0,0,0,0,0,0,0
606,0,0,-0.00861,0,0,0,0,0,0,0,0
611,0,0,-0.0085573,0,0,0,0,0,0,0,0
616,0,0,-0.0085122,0,0,0,0,0,0,0,0
621,0,0,-0.0084717,0,0,0,0,0,0,0,0
626,0,0,-0.0084482,0,0,0,0,0,0,0,0
631,0,0,-0.0084551,0,0,0,0,0,0,0,0
636,0,0,-0.0084684,0,0,0,0,0,0,0,0
641,0,0,-0.0084719,0,0,0,0,0,0,0,0
646,0,0,-0.0084864,0,0,0,0,0,0,0,0
651,0,0,-0.0085239,0,0,0,0,0,0,0,0
656,0,0,-0.0085762,0,0,0,0,0,0,0,0
661,0,0,-0.0086022,0,0,0,0,0,0,0,0
666,0,0,-0.0086179,0,0,0,0,0,0,0,0
671,0,0,-0.00865,0,0,0,0,0,0,0,0
676,0,0,-0.0086604,0,0,0,0,0,0,0,0
681,0,0,-0.0086498,0,0,0,0,0,0,0,0
686,0,0,-0.0086362,0,0,0,0,0,0,0,0
691,0,0,-0.0086235,0,0,0,0,0,0,0,0
696,0,0,-0.0086031,0,0,0,0,0,0,0,0
701,0,0,-0.008576,0,0,0,0,0,0,0,0
706,0,0,-0.0085591,0,0,0,0,0,0,0,0
711,0,0,-0.0085667,0,0,0,0,0,0,0,0
716,0,0,-0.0085673,0,0,0,0,0,0,0,0
721,0,0,-0.0085741,0,0,0,0,0,0,0,0
726,0,0,-0.0085792,0,0,0,0,0,0,0,0
731,0,0,-0.0085931,0,0,0,0,0,0,0,0
736,0,0,-0.0086266,0,0,0,0,0,0,0,0
741,0,0,-0.0086299,0,0,0,0,0,0,0,0
746,0,0,-0.0086509,0,0,0,0,0,0,0,0
751,0,0,-0.0086646,0,0,0,0,0,0,0,0
756,0,0,-0.008657,0,0,0,0,0,0,0,0
761,0,0,-0.0086572,0,0,0,0,0,0,0,0
766,0,0,-0.0086667,0,0,0,0,0,0,0,0
771,0,0,-0.0086643,0,0,0,0,0,0,0,0
776,0,0,-0.008658,0,0,0,0,0,0,0,0
781,0,0,-0.0086315,0,0,0,0,0,0,0,0
786,0,0,-0.0086375,0,0,0,0,0,0,0,0
791,0,0,-0.0086701,0,0,0,0,0,0,0,0
796,0,0,-0.0087017,0,0,0,0,0,0,0,0
801,0,0,-0.0087767,0,0,0,0,0,0,0,0
806,0,0,-0.0088405,0,0,0,0,0,0,0,0
811,0,0,-0.0088989,0,0,0,0,0,0,0,0
816,0,0,-0.0089612,0,0,0,0,0,0,0,0
821,0,0,-0.0089859,0,0,0,0,0,0,0,0
826,0,0,-0.009007,0,0,0,0,0,0,0,0
831,0,0,-0.008991,0,0,0,0,0,0,0,0
836,0,0,-0.0089419,0,0,0,0,0,0,0,0
841,0,0,-0.0089037,0,0,0,0,0,0,0,0
846,0,0,-0.0088975,0,0,0,0,0,0,0,0
851,0,0,-0.0088811,0,0,0,0,0,0,0,0
856,0,0,-0.0088525,0,0,0,0,0,0,0,0
861,0,0,-0.0088627,0,0,0,0,0,0,0,0
866,0,0,-0.0089014,0,0,0,0,0,0,0,0
871,0,0,-0.0089413,0,0,0,0,0,0,0,0
876,0,0,-0.0089674,0,0,0,0,0,0,0,0
881,0,0,-0.0090089,0,0,0,0,0,0,0,0
886,0,0,-0.0090597,0,0,0,0,0,0,0,0
891,0,0,-0.0090961,0,0,0,0,0,0,0,0
896,0,0,-0.0090976,0,0,0,0,0,0,0,0
901,0,0,-0.0090855,0,0,0,0,0,0,0,0
906,0,0,-0.0090478,0,0,0,0,0,0,0,0
911,0,0,-0.0089379,0,0,0,0,0,0,0,0
916,0,0,-0.0088031,0,0,0,0,0,0,0,0
921,0,0,-0.0086807,0,0,0,0,0,0,0,0
926,0,0,-0.0086023,0,0,0,0,0,0,0,0
931,0,0,-0.0085624,0,0,0,0,0,0,0,0
936,0,0,-0.0085487,0,0,0,0,0,0,0,0
941,0,0,-0.0086106,0,0,0,0,0,0,0,0
946,0,0,-0.0087339,0,0,0,0,0,0,0,0
951,0,0,-0.0088497,0,0,0,0,0,0,0,0
956,0,0,-0.0089288,0,0,0,0,0,0,0,0
961,0,0,-0.008987,0,0,0,0,0,0,0,0
966,0,0,-0.0090294,0,0,0,0,0,0,0,0
971,0,0,-0.0090447,0,0,0,0,0,0,0,0
976,0,0,-0.0090016,0,0,0,0,0,0,0,0
981,0,0,-0.0089321,0,0,0,0,0,0,0,0
986,0,0,-0.008881,0,0,0,0,0,0,0,0
991,0,0,-0.008833,0,0,0,0,0,0,0,0
996,0,0,-0.0087732,0,0,0,0,0,0,0,0
1001,0,0,-0.0087007,0,0,0,0,0,0,0,0
1006,0,0,-0.0086413,0,0,0,0,0,0,0,0
1011,0,0,-0.0086158,0,0,0,0,0,0,0,0
1016,0,0,-0.0086096,0,0,0,0,0,0,0,0
1021,0,0,-0.0086205,0,0,0,0,0,0,0,0
1026,0,0,-0.0086421,0,0,0,0,0,0,0,0
1031,0,0,-0.0086927,0,0,0,0,0,0,0,0
1036,0,0,-0.0087464,0,0,0,0,0,0,0,0
1041,0,0,-0.0087902,0,0,0,0,0,0,0,0
1046,0,0,-0.0088011,0,0,0,0,0,0,0,0
1051,0,0,-0.0087921,0,0,0,0,0,0,0,0
1056,0,0,-0.0087907,0,0,0,0,0,0,0,0
1061,0,0,-0.0088035,0,0,0,0,0,0,0,0
1066,0,0,-0.0087975,0,0,0,0,0,0,0,0
1071,0,0,-0.0087825,0,0,0,0,0,0,0,0
1076,0,0,-0.0088059,0,0,0,0,0,0,0,0
1081,0,0,-0.0088611,0,0,0,0,0,0,0,0
1086,0,0,-0.0089166,0,0,0,0,0,0,0,0
1091,0,0,-0.0089446,0,0,0,0,0,0,0,0
1096,0,0,-0.0089857,0,0,0,0,0,0,0,0
1101,0,0,-0.0090403,0,0,0,0,0,0,0,0
1106,0,0,-0.0090463,0,0,0,0,0,0,0,0
1111,0,0,-0.0090235,0,0,0,0,0,0,0,0
1116,0,0,-0.0089851,0,0,0,0,0,0,0,0
1121,0,0,-0.0089405,0,0,0,0,0,0,0,0
1126,0,0,-0.0089083,0,0,0,0,0,0,0,0
1131,0,0,-0.0088402,0,0,0,0,0,0,0,0
1136,0,0,-0.0087864,0,0,0,0,0,0,0,0
1141,0,0,-0.0087363,0,0,0,0,0,0,0,0
1146,0,0,-0.0087137,0,0,0,0,0,0,0,0
1151,0,0,-0.0087559,0,0,0,0,0,0,0,0
1156,0,0,-0.0087723,0,0,0,0,0,0,0,0
1161,0,0,-0.0087795,0,0,0,0,0,0,0,0
1166,0,0,-0.0087836,0,0,0,0,0,0,0,0
1171,0,0,-0.008786,0,0,0,0,0,0,0,0
1176,0,0,-0.0087721,0,0,0,0,0,0,0,0
1181,0,0,-0.0087098,0,0,0,0,0,0,0,0
1186,0,0,-0.0086623,0,0,0,0,0,0,0,0
1191,0,0,-0.0086624,0,0,0,0,0,0,0,0
1196,0,0,-0.0086677,0,0,0,0,0,0,0,0
1201,0,0,-0.0086951,0,0,0,0,0,0,0,0
1206,0,0,-0.0087528,0,0,0,0,0,0,0,0
1211,0,0,-0.0088093,0,0,0,0,0,0,0,0
1216,0,0,-0.0088793,0,0,0,0,0,0,0,0
1221,0,0,-0.0089148,0,0,0,0,0,0,0,0
1226,0,0,-0.0089603,0,0,0,0,0,0,0,0
1231,0,0,-0.0090312,0,0,0,0,0,0,0,0
1236,0,0,-0.0090594,0,0,0,0,0,0,0,0
1241,0,0,-0.0090827,0,0,0,0,0,0,0,0
1246,0,0,-0.0091079,0,0,0,0,0,0,0,0
1251,0,0,-0.0091241,0,0,0,0,0,0,0,0
1256,0,0,-0.0091344,0,0,0,0,0,0,0,0
1261,0,0,-0.009097,0,0,0,0,0,0,0,0
1266,0,0,-0.0090443,0,0,0,0,0,0,0,0
1271,0,0,-0.0090123,0,0,0,0,0,0,0,0
1276,0,0,-0.0089534,0,0,0,0,0,0,0,0
1281,0,0,-0.008914,0,0,0,0,0,0,0,0
1286,0,0,-0.0088572,0,0,0,0,0,0,0,0
1291,0,0,-0.0087942,0,0,0,0,0,0,0,0
1296,0,0,-0.0087637,0,0,0,0,0,0,0,0
1301,0,0,-0.0087444,0,0,0,0,0,0,0,0
1306,0,0,-0.0087579,0,0,0,0,0,0,0,0
1311,0,0,-0.0087794,0,0,0,0,0,0,0,0
1316,0,0,-0.0088288,0,0,0,0,0,0,0,0
1321,0,0,-0.0089168,0,0,0,0,0,0,0,0
1326,0,0,-0.0090171,0,0,0,0,0,0,0,0
1331,0,0,-0.0090748,0,0,0,0,0,0,0,0
1336,0,0,-0.0090908,0,0,0,0,0,0,0,0
1341,0,0,-0.0090741,0,0,0,0,0,0,0,0
1346,0,0,-0.0090326,0,0,0,0,0,0,0,0
1351,0,0,-0.0089732,0,0,0,0,0,0,0,0
1356,0,0,-0.0089119,0,0,0,0,0,0,0,0
1361,0,0,-0.0088851,0,0,0,0,0,0,0,0
1366,0,0,-0.0088906,0,0,0,0,0,0,0,0
1371,0,0,-0.00892,0,0,0,0,0,0,0,0
1376,0,0,-0.0089922,0,0,0,0,0,0,0,0
1381,0,0,-0.0090317,0,0,0,0,0,0,0,0
1386,0,0,-0.0090496,0,0,0,0,0,0,0,0
1391,0,0,-0.0090614,0,0,0,0,0,0,0,0
1396,0,0,-0.0090436,0,0,0,0,0,0,0,0
1401,0,0,-0.0090012,0,0,0,0,0,0,0,0
1406,0,0,-0.0089438,0,0,0,0,0,0,0,0
1411,0,0,-0.008906,0,0,0,0,0,0,0,0
1416,0,0,-0.0088694,0,0,0,0,0,0,0,0
1421,0,0,-0.0088087,0,0,0,0,0,0,0,0
1426,0,0,-0.0087582,0,0,0,0,0,0,0,0
1431,0,0,-0.0087223,0,0,0,0,0,0,0,0
1436,0,0,-0.0086864,0,0,0,0,0,0,0,0
1441,0,0,-0.0086396,0,0,0,0,0,0,0,0
1446,0,0,-0.0085929,0,0,0,0,0,0,0,0
1451,0,0,-0.0085915,0,0,0,0,0,0,0,0
1456,0,0,-0.008587,0,0,0,0,0,0,0,0
1461,0,0,-0.0085944,0,0,0,0,0,0,0,0
1466,0,0,-0.0086087,0,0,0,0,0,0,0,0
1471,0,0,-0.0086442,0,0,0,0,0,0,0,0
1476,0,0,-0.0086815,0,0,0,0,0,0,0,0
1481,0,0,-0.0086888,0,0,0,0,0,0,0,0
1486,0,0,-0.0086999,0,0,0,0,0,0,0,0
1491,0,0,-0.0086974,0,0,0,0,0,0,0,0
1496,0,0,-0.0086952,0,0,0,0,0,0,0,0
1501,0,0,-0.0087099,0,0,0,0,0,0,0,0
1506,0,0,-0.0087305,0,0,0,0,0,0,0,0
1511,0,0,-0.0087565,0,0,0,0,0,0,0,0
1516,0,0,-0.0087886,0,0,0,0,0,0,0,0
1521,0,0,-0.0088386,0,0,0,0,0,0,0,0
1526,0,0,-0.0088736,0,0,0,0,0,0,0,0
1531,0,0,-0.0088846,0,0,0,0,0,0,0,0
1536,0,0,-0.0088683,0,0,0,0,0,0,0,0
1541,0,0,-0.0088426,0,0,0,0,0,0,0,0
1546,0,0,-0.0088034,0,0,0,0,0,0,0,0
1551,0,0,-0.0087661,0,0,0,0,0,0,0,0
1556,0,0,-0.0087547,0,0,0,0,0,0,0,0
1561,0,0,-0.0087301,0,0,0,0,0,0,0,0
1566,0,0,-0.0086947,0,0,0,0,0,0,0,0
1572,0,0,-0.0086858,0,0,0,0,0,0,0,0
1577,0,0,-0.0086899,0,0,0,0,0,0,0,0
1582,0,0,-0.0086765,0,0,0,0,0,0,0,0
1587,0,0,-0.0086454,0,0,0,0,0,0,0,0
1592,0,0,-0.0086097,0,0,0,0,0,0,0,0
1597,0,0,-0.0086235,0,0,0,0,0,0,0,0
1602,0,0,-0.0086569,0,0,0,0,0,0,0,0
1607,0,0,-0.0086796,0,0,0,0,0,0,0,0
1612,0,0,-0.0087216,0,0,0,0,0,0,0,0
1617,0,0,-0.0087698,0,0,0,0,0,0,0,0
1622,0,0,-0.0088079,0,0,0,0,0,0,0,0
1627,0,0,-0.0088425,0,0,0,0,0,0,0,0
1632,0,0,-0.008845,0,0,0,0,0,0,0,0
1637,0,0,-0.008834,0,0,0,0,0,0,0,0
1642,0,0,-0.0088143,0,0,0,0,0,0,0,0
1647,0,0,-0.0087648,0,0,0,0,0,0,0,0
1652,0,0,-0.0087429,0,0,0,0,0,0,0,0
1657,0,0,-0.0087334,0,0,0,0,0,0,0,0
1662,0,0,-0.0087222,0,0,0,0,0,0,0,0
1667,0,0,-0.0087157,0,0,0,0,0,0,0,0
1672,0,0,-0.0087331,0,0,0,0,0,0,0,0
1677,0,0,-0.0087768,0,0,0,0,0,0,0,0
1682,0,0,-0.0087998,0,0,0,0,0,0,0,0
1687,0,0,-0.0087985,0,0,0,0,0,0,0,0
1692,0,0,-0.008781,0,0,0,0,0,0,0,0
1697,0,0,-0.0087844,0,0,0,0,0,0,0,0
1702,0,0,-0.0088036,0,0,0,0,0,0,0,0
1707,0,0,-0.0087916,0,0,0,0,0,0,0,0
1712,0,0,-0.0087948,0,0,0,0,0,0,0,0
1717,0,0,-0.0088071,0,0,0,0,0,0,0,0
1722,0,0,-0.0088366,0,0,0,0,0,0,0,0
1727,0,0,-0.0088471,0,0,0,0,0,0,0,0
1732,0,0,-0.0088264,0,0,0,0,0,0,0,0
1737,0,0,-0.0087844,0,0,0,0,0,0,0,0
1742,0,0,-0.008749,0,0,0,0,0,0,0,0
1747,0,0,-0.0087434,0,0,0,0,0,0,0,0
1752,0,0,-0.008764,0,0,0,0,0,0,0,0
1757,0,0,-0.0088054,0,0,0,0,0,0,0,0
1762,0,0,-0.0088533,0,0,0,0,0,0,0,0
1767,0,0,-0.0089235,0,0,0,0,0,0,0,0
1772,0,0,-0.0089875,0,0,0,0,0,0,0,0
1777,0,0,-0.0090135,0,0,0,0,0,0,0,0
1782,0,0,-0.0090063,0,0,0,0,0,0,0,0
1787,0,0,-0.0089692,0,0,0,0,0,0,0,0
1792,0,0,-0.0089227,0,0,0,0,0,0,0,0
1797,0,0,-0.0088695,0,0,0,0,0,0,0,0
1802,0,0,-0.0088147,0,0,0,0,0,0,0,0
1807,0,0,-0.0087749,0,0,0,0,0,0,0,0
1812,0,0,-0.0087397,0,0,0,0,0,0,0,0
1817,0,0,-0.0087058,0,0,0,0,0,0,0,0
1822,0,0,-0.0086795,0,0,0,0,0,0,0,0
1827,0,0,-0.0086516,0,0,0,0,0,0,0,0
1832,0,0,-0.0086098,0,0,0,0,0,0,0,0
1837,0,0,-0.0085693,0,0,0,0,0,0,0,0
1842,0,0,-0.008542,0,0,0,0,0,0,0,0
1847,0,0,-0.0085386,0,0,0,0,0,0,0,0
1852,0,0,-0.0085454,0,0,0,0,0,0,0,0
1857,0,0,-0.0085915,0,0,0,0,0,0,0,0
1862,0,0,-0.0086453,0,0,0,0,0,0,0,0
1867,0,0,-0.0087192,0,0,0,0,0,0,0,0
1872,0,0,-0.0087824,0,0,0,0,0,0,0,0
1877,0,0,-0.0087966,0,0,0,0,0,0,0,0
1882,0,0,-0.0088056,0,0,0,0,0,0,0,0
1887,0,0,-0.0087957,0,0,0,0,0,0,0,0
1892,0,0,-0.0087642,0,0,0,0,0,0,0,0
1897,0,0,-0.0087172,0,0,0,0,0,0,0,0
1902,0,0,-0.0086658,0,0,0,0,0,0,0,0
1907,0,0,-0.0086434,0,0,0,0,0,0,0,0
1912,0,0,-0.0086532,0,0,0,0,0,0,0,0
1917,0,0,-0.0086514,0,0,0,0,0,0,0,0
1922,0,0,-0.0086426,0,0,0,0,0,0,0,0
1927,0,0,-0.0086564,0,0,0,0,0,0,0,0
1932,0,0,-0.0086917,0,0,0,0,0,0,0,0
1937,0,0,-0.0086978,0,0,0,0,0,0,0,0
1942,0,0,-0.0086869,0,0,0,0,0,0,0,0
1947,0,0,-0.0086798,0,0,0,0,0,0,0,0
1952,0,0,-0.0086931,0,0,0,0,0,0,0,0
1957,0,0,-0.0087228,0,0,0,0,0,0,0,0
1962,0,0,-0.0087218,0,0,0,0,0,0,0,0
1967,0,0,-0.008712,0,0,0,0,0,0,0,0
1972,0,0,-0.0087339,0,0,0,0,0,0,0,0
1977,0,0,-0.0087962,0,0,0,0,0,0,0,0
1982,0,0,-0.0088794,0,0,0,0,0,0,0,0
1987,0,0,-0.00894,0,0,0,0,0,0,0,0
1992,0,0,-0.0089932,0,0,0,0,0,0,0,0
1997,0,0,-0.0090817,0,0,0,0,0,0,0,0
2002,0,0,-0.0091664,0,0,0,0,0,0,0,0
2007,0,0,-0.0091937,0,0,0,0,0,0,0,0
2012,0,0,-0.0091761,0,0,0,0,0,0,0,0
2017,0,0,-0.0091299,0,0,0,0,0,0,0,0
2022,0,0,-0.0090876,0,0,0,0,0,0,0,0
2027,0,0,-0.0090293,0,0,0,0,0,0,0,0
2032,0,0,-0.0089595,0,0,0,0,0,0,0,0
2037,0,0,-0.0088984,0,0,0,0,0,0,0,0
2042,0,0,-0.0088144,0,0,0,0,0,0,0,0
2047,0,0,-0.0087249,0,0,0,0,0,0,0,0
2052,0,0,-0.0086721,0,0,0,0,0,0,0,0
2057,0,0,-0.0086152,0,0,0,0,0,0,0,0
2062,0,0,-0.0085542,0,0,0,0,0,0,0,0
2067,0,0,-0.008516,0,0,0,0,0,0,0,0
2072,0,0,-0.008514,0,0,0,0,0,0,0,0
2077,0,0,-0.0085592,0,0,0,0,0,0,0,0
2082,0,0,-0.0085874,0,0,0,0,0,0,0,0
2087,0,0,-0.0086156,0,0,0,0,0,0,0,0
2092,0,0,-0.0086711,0,0,0,0,0,0,0,0
2097,0,0,-0.0087235,0,0,0,0,0,0,0,0
2102,0,0,-0.008762,0,0,0,0,0,0,0,0
2107,0,0,-0.0088053,0,0,0,0,0,0,0,0
2112,0,0,-0.0088546,0,0,0,0,0,0,0,0
2117,0,0,-0.0088858,0,0,0,0,0,0,0,0
2122,0,0,-0.0088882,0,0,0,0,0,0,0,0
2127,0,0,-0.0088748,0,0,0,0,0,0,0,0
2132,0,0,-0.0088584,0,0,0,0,0,0,0,0
2137,0,0,-0.0088309,0,0,0,0,0,0,0,0
2142,0,0,-0.0087873,0,0,0,0,0,0,0,0
2147,0,0,-0.0087501,0,0,0,0,0,0,0,0
2152,0,0,-0.0087306,0,0,0,0,0,0,0,0
2157,0,0,-0.0087128,0,0,0,0,0,0,0,0
2162,0,0,-0.0086875,0,0,0,0,0,0,0,0
2167,0,0,-0.0086694,0,0,0,0,0,0,0,0
2172,0,0,-0.0086796,0,0,0,0,0,0,0,0
2177,0,0,-0.0086567,0,0,0,0,0,0,0,0
2182,0,0,-0.0086278,0,0,0,0,0,0,0,0
2187,0,0,-0.0086214,0,0,0,0,0,0,0,0
2192,0,0,-0.0086194,0,0,0,0,0,0,0,0
2197,0,0,-0.0086156,0,0,0,0,0,0,0,0
2202,0,0,-0.0085955,0,0,0,0,0,0,0,0
2207,0,0,-0.0086157,0,0,0,0,0,0,0,0
2212,0,0,-0.008686,0,0,0,0,0,0,0,0
2217,0,0,-0.0087632,0,0,0,0,0,0,0,0
2222,0,0,-0.008837,0,0,0,0,0,0,0,0
2227,0,0,-0.0088931,0,0,0,0,0,0,0,0
2232,0,0,-0.008952,0,0,0,0,0,0,0,0
2237,0,0,-0.0089663,0,0,0,0,0,0,0,0
2242,0,0,-0.0089144,0,0,0,0,0,0,0,0
2247,0,0,-0.0088033,0,0,0,0,0,0,0,0
2252,0,0,-0.0086946,0,0,0,0,0,0,0,0
2257,0,0,-0.0086164,0,0,0,0,0,0,0,0
2262,0,0,-0.0085487,0,0,0,0,0,0,0,0
2267,0,0,-0.0085016,0,0,0,0,0,0,0,0
2272,0,0,-0.0085108,0,0,0,0,0,0,0,0
2277,0,0,-0.0085935,0,0,0,0,0,0,0,0
2282,0,0,-0.008687,0,0,0,0,0,0,0,0
2287,0,0,-0.0087515,0,0,0,0,0,0,0,0
2292,0,0,-0.0088041,0,0,0,0,0,0,0,0
2297,0,0,-0.0088234,0,0,0,0,0,0,0,0
2302,0,0,-0.008824,0,0,0,0,0,0,0,0
2307,0,0,-0.0088052,0,0,0,0,0,0,0,0
2312,0,0,-0.008772,0,0,0,0,0,0,0,0
2317,0,0,-0.0087758,0,0,0,0,0,0,0,0
2322,0,0,-0.0087856,0,0,0,0,0,0,0,0
2327,0,0,-0.0088016,0,0,0,0,0,0,0,0
2332,0,0,-0.0088262,0,0,0,0,0,0,0,0
2337,0,0,-0.0088416,0,0,0,0,0,0,0,0
2342,0,0,-0.0088567,0,0,0,0,0,0,0,0
2347,0,0,-0.0088573,0,0,0,0,0,0,0,0
2352,0,0,-0.0088425,0,0,0,0,0,0,0,0
2357,0,0,-0.0088555,0,0,0,0,0,0,0,0
2362,0,0,-0.0089128,0,0,0,0,0,0,0,0
2367,0,0,-0.0089767,0,0,0,0,0,0,0,0
